"Event ID","Event Name","Category","Topic","Code","Attendees","Waitlisted","Starts On","Status","Ends On",
"15742","Valley Song - A Play with Black Theatre Troupe of Upstate NY -Thursday, Nov 21st at 7:30pm*Canceled*","Theater Performances","","","0","0","11/21/2024","INACTIVE","11/21/2024",
"15752","Valley Song - A Play with Black Theatre Troupe of Upstate NY - Sunday, November 17th at 2:00 pm","Theater Performances","","","53","0","11/17/2024","INACTIVE","11/17/2024",
"15737","Valley Song - A Play with Black Theatre Troupe of Upstate NY - Saturday, November 16th at 7:30 pm","Theater Performances","","","22","0","11/16/2024","INACTIVE","11/16/2024",
"15597","Core & Calm Pilates/Yoga (Ages 16+) Saturdays, September 14 - November 16, 2024, 8:00 - 8:45 am","Pilates/Yoga","Jenette Wilkinson ","","15","0","11/16/2024","INACTIVE","11/16/2024",
"15732","Valley Song - A Play with Black Theatre Troupe of Upstate NY - Friday, November 15th at 7:30 pm","Theater Performances","","","31","0","11/15/2024","INACTIVE","11/15/2024",
"15457","Rise & Shine Morning Yoga (Ages 16+) Thursdays, September 12 - November 14, 2024, 8:00 - 8:45 am","Pilates/Yoga","Jenette Wilkinson ","","13","0","11/14/2024","INACTIVE","11/14/2024",
"15722","Whispering Bones - Ghost Stories - Saturday, October 26, 2024 at 7:30 pm","Theater Performances","","","133","0","10/26/2024","INACTIVE","10/26/2024",
"15697","CANCELLED: Wake & Make: Intro to Macramé - Fridays, October 25 - November 8, 2024, 8:00 - 9:30 am","Visual Arts ","Megan Stacey ","","0","0","10/25/2024","INACTIVE","10/25/2024",
"15447","Gentle Movement & Dance for Adults, Session 2: Mondays, Oct 21 -Nov 18, 2024, 6:30 - 7:30pm*Canceled","Dance Classes - Contemporary","Terry Dansin","","0","0","10/21/2024","INACTIVE","10/21/2024",
"15024","Music From Salem Fall Concert - Sunday, October 20, 2024 at 4:00 pm","Music from Salem Performances","","","106","0","10/20/2024","INACTIVE","10/20/2024",
"16641","All Shook Up! (School Edition) - Teen Theatre (Ages 13-18). July 15 - August 2, 2024. Mon-Fri 1-4pm","Theater/Acting Classes ","Megan Stacey ","","0","0","10/08/2024","INACTIVE","10/12/2024",
"15442","Gentle Movement & Dance for Adults, Session 1: Mondays, September 9 - October 7, 2024, 6:30 - 7:30pm","Dance Classes - Contemporary","Terry Dansin","","13","0","10/07/2024","INACTIVE","10/07/2024",
"15341","The Musical World of Disney - Seagle Festival Concert - Saturday, October 5, 2024 at 7 pm","Music Performances","","","20","0","10/05/2024","INACTIVE","10/05/2024",
"15692","*CANCELLED* Wake & Make: Intro to Embroidery - Fridays, October 4 - 18, 2024, 8:00 - 9:30 am","Visual Arts ","Megan Stacey ","","0","0","10/04/2024","INACTIVE","10/04/2024",
"15652","Gyrokinesis® Sit Down & Shape Up! - Tuesdays, September 10 - October 1, 2024, 10:30 - 11:30 am","Fitness & Movement Classes","Jacquie Farbman","","8","0","10/01/2024","INACTIVE","10/01/2024",
"16591","All Shook Up! (School Edition) - Teen Theatre (Ages 13-18). July 15 - August 2, 2024. Mon-Fri 1-4pm","Theater/Acting Classes ","Megan Stacey ","","0","0","10/01/2024","INACTIVE","10/05/2024",
"15717","Manhattan Short Film Festival - Sunday, September 29, 2024 at 3:00 pm*SOLD OUT*","Film Screenings","","","79","0","09/29/2024","INACTIVE","09/29/2024",
"16541","All Shook Up! (School Edition) - Teen Theatre (Ages 13-18). July 15 - August 2, 2024. Mon-Fri 1-4pm","Theater/Acting Classes ","Megan Stacey ","","0","0","09/24/2024","INACTIVE","09/28/2024",
"15712","Capital Trio in Concert - Saturday, September 21, 2024 at 3:00 pm","Music Performances","","","18","0","09/21/2024","INACTIVE","09/21/2024",
"16491","All Shook Up! (School Edition) - Teen Theatre (Ages 13-18). July 15 - August 2, 2024. Mon-Fri 1-4pm","Theater/Acting Classes ","Megan Stacey ","","0","0","09/17/2024","INACTIVE","09/21/2024",
"15682","What The Constitution Means To Me - Sunday, September 15th at 2:00 pm","Theater Performances","","","44","0","09/15/2024","INACTIVE","09/15/2024",
"15672","What The Constitution Means To Me - Saturday, September 14th at 7:30 pm","Theater Performances","","","34","0","09/14/2024","INACTIVE","09/14/2024",
"15677","What The Constitution Means To Me - Friday, September 13th at 7:30 pm","Theater Performances","","","36","0","09/13/2024","INACTIVE","09/13/2024",
"15647","Early Childhood Music (Ages 0 - 5 with Caregiver) Thursdays, Sept 12 - Nov 14, 2024, 9:30 - 10:15 am","Music Classes","Carolyn Exler","","12","0","09/12/2024","INACTIVE","11/14/2024",
"15707","*Canceled* Tai Chi Chuan (Ages 16 +) Wednesdays, September 11 - December 4, 2024, 5:45 - 6:45 pm","Fitness & Movement Classes","Nelson Clark","","0","0","09/11/2024","INACTIVE","09/11/2024",
"16441","All Shook Up! (School Edition) - Teen Theatre (Ages 13-18). July 15 - August 2, 2024. Mon-Fri 1-4pm","Theater/Acting Classes ","Megan Stacey ","","0","0","09/10/2024","INACTIVE","09/14/2024",
"15662","*Canceled* Improv for Kids (Ages 7 - 12) Mondays, September 9 - December 9, 2024, 3:15 - 4:15 pm","Children's Theater","Megan Stacey ","","0","0","09/09/2024","INACTIVE","09/09/2024",
"15687","What The Constitution Means To Me - Sunday, September 8th at 2:00 pm","Theater Performances","","","58","0","09/08/2024","INACTIVE","09/08/2024",
"15667","What The Constitution Means To Me - Saturday, September 7th at 7:30 pm","Theater Performances","","","31","0","09/07/2024","INACTIVE","09/07/2024",
"15657","What The Constitution Means To Me - Friday, September 6th at 7:30 pm","Theater Performances","","","43","0","09/06/2024","INACTIVE","09/06/2024",
"16391","All Shook Up! (School Edition) - Teen Theatre (Ages 13-18). July 15 - August 2, 2024. Mon-Fri 1-4pm","Theater/Acting Classes ","Megan Stacey ","","0","0","09/03/2024","INACTIVE","09/07/2024",
"15642","The Maria Z Trio in Concert - Saturday, August 31, 2024 at 7:00 pm","Music Performances","","","38","0","08/31/2024","INACTIVE","08/31/2024",
"15356","Intro to Ballet, Session 2 (Ages 5 - 6) Thursdays: August 15, 22, 29, 2024, 10:00 - 10:45 am","Ballet","Lindsay Shaner","","4","0","08/29/2024","INACTIVE","08/29/2024",
"15346","Hip Hop 1, Session 2 (Ages 8 - 12) Thursdays: August 15, 22, 29, 2024, 10:45 - 11:30 am","Hip Hop ","Lindsay Shaner","","4","0","08/29/2024","INACTIVE","08/29/2024",
"15376","Pre-Ballet, Session 2 (Ages 3 - 4) Wednesdays: August 14, 21, 28, 2024, 10:00 - 10:45 am","Ballet","Lindsay Shaner","","10","0","08/28/2024","INACTIVE","08/28/2024",
"15366","Ballet 1&2, Session 2 (Ages 7 and up), Wednesdays: August 14, 21, 28, 2024, 10:45 - 11:45 am","Ballet","Lindsay Shaner","","7","0","08/28/2024","INACTIVE","08/28/2024",
"15386","Intro to Tap, Session 2 (Ages 5 and up) Tuesdays: August 13, 20, 27, 2024, 10:45 - 11:30 am","Tap Dance","Lindsay Shaner","","2","0","08/27/2024","INACTIVE","08/27/2024",
"16341","All Shook Up! (School Edition) - Teen Theatre (Ages 13-18). July 15 - August 2, 2024. Mon-Fri 1-4pm","Theater/Acting Classes ","Megan Stacey ","","0","0","08/27/2024","INACTIVE","08/31/2024",
"16291","All Shook Up! (School Edition) - Teen Theatre (Ages 13-18). July 15 - August 2, 2024. Mon-Fri 1-4pm","Theater/Acting Classes ","Megan Stacey ","","0","0","08/20/2024","INACTIVE","08/24/2024",
"15562","FREE Shakespeare! Twelfth Night - Sunday, August 18 at 6:30 pm - Park McCullough House (Bennington)","Shakespeare","","","0","0","08/18/2024","INACTIVE","08/18/2024",
"15552","FREE Shakespeare! Twelfth Night - Sunday, August 18 at 1:00 pm - Wood Memorial Park (Hoosick Falls)","Shakespeare","","","0","0","08/18/2024","INACTIVE","08/18/2024",
"15557","FREE Shakespeare! Twelfth Night - Saturday, August 17 at 6:30 pm - Salem Art Works (SAW)","Shakespeare","","","0","0","08/17/2024","INACTIVE","08/17/2024",
"15547","FREE Shakespeare! Twelfth Night - Saturday, August 17 at 1:00 pm - Pitney Meadows Community Farm","Shakespeare","","","0","0","08/17/2024","INACTIVE","08/17/2024",
"15542","FREE Shakespeare! Twelfth Night - Friday, August 16 at 6:30 pm - Owl Pen Books (Greenwich NY)","Shakespeare","","","0","0","08/16/2024","INACTIVE","08/16/2024",
"15537","FREE Shakespeare! Twelfth Night - Thursday, August 15 at 6:30 pm - AT HUBBARD HALL not The Georgi","Shakespeare","","","0","0","08/15/2024","INACTIVE","08/15/2024",
"15406","Balance Workshop - Thursdays, August 8 & 15, 2024, 4:00 - 5:00 pm","Fitness & Movement Classes","Jacquie Farbman","","9","0","08/15/2024","INACTIVE","08/15/2024",
"15527","FREE Shakespeare! Twelfth Night - Wednesday, August 14 at 6:30 pm - Cambridge Community Garden","Shakespeare","","","0","0","08/14/2024","INACTIVE","08/14/2024",
"15396","Little Hip Hop, Session 2 (Ages 5 - 7) Tuesdays, August 13, 20, 27, 2024, 10:00 - 10:45 am *Canceled","Hip Hop ","Lindsay Shaner","","0","0","08/13/2024","INACTIVE","08/13/2024",
"15321","Gyrokinesis® Sit Down & Shape Up! - Tuesdays, July 16 - August 13, 2024, 10:30 - 11:30am","Fitness & Movement Classes","Jacquie Farbman","","13","0","08/13/2024","INACTIVE","08/13/2024",
"16241","All Shook Up! (School Edition) - Teen Theatre (Ages 13-18). July 15 - August 2, 2024. Mon-Fri 1-4pm","Theater/Acting Classes ","Megan Stacey ","","0","0","08/13/2024","INACTIVE","08/17/2024",
"15577","Finding Nemo JR - Youth Theatre Performance - Saturday, August 10th, 2024 at 2:00 pm","Theater Performances","","","81","0","08/10/2024","INACTIVE","08/10/2024",
"15582","Finding Nemo JR - Youth Theatre Performance - Friday, August 9th, 2024 at 7:00 pm","Theater Performances","","","90","0","08/09/2024","INACTIVE","08/09/2024",
"16191","All Shook Up! (School Edition) - Teen Theatre (Ages 13-18). July 15 - August 2, 2024. Mon-Fri 1-4pm","Theater/Acting Classes ","Megan Stacey ","","0","0","08/06/2024","INACTIVE","08/10/2024",
"15336","Summer Sketchbook (Ages 9 - 99), Mondays & Thursdays, August 5 - 22, 2024, 6:00 - 7:30 pm *Canceled*","Visual Arts ","Darcy May","","1","0","08/05/2024","INACTIVE","08/05/2024",
"14796","Finding Nemo Jr - Youth Theatre (Ages 8-12) July 15 - August 9, 2024. Mon-Fri 9am-12pm","Theater/Acting Classes ","Megan Stacey ","","17","0","08/05/2024","INACTIVE","08/09/2024",
"15517","Early Childhood Music (Ages 0 - 5 with Caregiver) Mondays, July 15 - Aug 5, 2024, 9:15 - 10:00 am","Music Classes","Carolyn Exler","","10","0","08/05/2024","INACTIVE","08/05/2024",
"14811","Children's Theatre (Ages 5-7), Session 2: July 29 - August 9, 2024. Mon-Fri 9am-12pm","Children's Theater","Shawna Martinez","","9","0","08/05/2024","INACTIVE","08/09/2024",
"14826","Afternoon Arts - Week 4: August 5 - 9, 2024. Mon-Fri, 12pm - 4pm","Children's Art Classes","Shawna Martinez","","11","0","08/05/2024","INACTIVE","08/09/2024",
"15572","All Shook Up - Teen Theatre Performance - Saturday, August 3rd, 2024 at 2:00 pm","Theater Performances","","","92","0","08/03/2024","INACTIVE","08/03/2024",
"15567","All Shook Up - Teen Theatre Performance - Friday, August 2nd, 2024 at 7:00 pm","Theater Performances","","","102","0","08/02/2024","INACTIVE","08/02/2024",
"15416","Rise & Shine Morning Yoga (Ages 16 and up) Thursdays, July 11 - August 1, 2024, 8:00 - 8:45 am","Pilates/Yoga","Jenette Wilkinson ","","8","0","08/01/2024","INACTIVE","08/01/2024",
"15411","Rest & Restore Evening Yoga (Ages 16 and up) Mondays, July 8 - 29, 2024, 6:00 - 7:00 pm","Pilates/Yoga","Jenette Wilkinson ","","11","0","07/29/2024","INACTIVE","07/29/2024",
"14801","All Shook Up! (School Edition) - Teen Theatre (Ages 13-18). July 15 - August 2, 2024. Mon-Fri 1-4pm","Theater/Acting Classes ","Megan Stacey ","","15","0","07/29/2024","INACTIVE","08/02/2024",
"14821","Afternoon Arts - Week 3: July 29 - August 2, 2024. Mon-Fri, 12pm - 4pm **FULL*","Children's Art Classes","Shawna Martinez","","14","0","07/29/2024","INACTIVE","08/02/2024",
"15522","Fiddle Festival! Dance, Dinner, & Concert: Saturday, July 27, 2024, 4:00 & 7:30 pm","Music Performances","","","47","0","07/27/2024","INACTIVE","07/27/2024",
"15421","Core & Calm Pilates/Yoga (Ages 16 and up) Saturdays, July 6 - 27, 2024, 8:30 - 9:15 am","Pilates/Yoga","Jenette Wilkinson ","","8","0","07/27/2024","INACTIVE","07/27/2024",
"15361","Intro to Ballet, Session 1 (Ages 5 - 6) Thursdays: July 11, 18, 25, 2024, 3:30 - 4:15 pm","Ballet","Lindsay Shaner","","5","0","07/25/2024","INACTIVE","07/25/2024",
"15351","Hip Hop 1, Session 1 (Ages 8 - 12) Thursdays: July 11, 18, 25, 2024, 4:15 - 5:00 pm","Hip Hop ","Lindsay Shaner","","3","0","07/25/2024","INACTIVE","07/25/2024",
"15381","Pre-Ballet, Session 1 (Ages 3 - 4) Wednesdays: July 10, 17, 24, 2024, 3:30 - 4:15 pm","Ballet","Lindsay Shaner","","8","0","07/24/2024","INACTIVE","07/24/2024",
"15371","Ballet 1&2, Session 1 (Ages 7 and up), Wednesdays: July 10, 17, 24, 2024, 4:15 - 5:15 pm","Ballet","Lindsay Shaner","","7","0","07/24/2024","INACTIVE","07/24/2024",
"15401","Little Hip Hop, Session 1 (Ages 5 - 7) Tuesdays, July 9, 16, 23, 2024, 3:30 - 4:15 pm","Hip Hop ","Lindsay Shaner","","5","0","07/23/2024","INACTIVE","07/23/2024",
"15391","Intro to Tap, Session 1 (Ages 5 and up) Tuesdays: July 9, 16, 23, 2024, 4:15 - 5:00 pm","Tap Dance","Lindsay Shaner","","3","0","07/23/2024","INACTIVE","07/23/2024",
"15331","Village Harmony Ensemble in Concert - Monday, July 22, 2024, 7pm","Music Performances","","","37","0","07/22/2024","INACTIVE","07/22/2024",
"14806","Children's Theatre (Ages 5-7), Session 1: July 15 - 26, 2024. Mon-Fri 9am-12pm","Children's Theater","Shawna Martinez","","6","0","07/22/2024","INACTIVE","07/26/2024",
"14816","Afternoon Arts - Week 2: July 22 - 26, 2024. Mon-Fri, 12pm - 4pm **FULL**","Children's Art Classes","Shawna Martinez","","13","0","07/22/2024","INACTIVE","07/26/2024",
"15019","Music From Salem Concert - Sunday, July 21, 2024 at 4:00 pm","Music from Salem Performances","","","46","0","07/21/2024","INACTIVE","07/21/2024",
"15532","Documentary Film Showing: The Artist & the Astronaut - Saturday, July 20, 2024 at 4:00 pm","Film Screenings","","","21","0","07/20/2024","INACTIVE","07/20/2024",
"14831","Afternoon Arts - Week 1 ***FULL!*** July 15 - 19, 2024. Mon-Fri, 12pm - 4pm","Children's Art Classes","Shawna Martinez","","14","0","07/15/2024","INACTIVE","07/19/2024",
"15437","The Larry Ham/Woody Witt Jazz Quartet - Saturday, July 13, 2024 at 7:00 pm","Music Performances","","","33","0","07/13/2024","INACTIVE","07/13/2024",
"15014","Music From Salem Concert - Sunday, July 7, 2024 at 4:00 pm","Music from Salem Performances","","","49","0","07/07/2024","INACTIVE","07/07/2024",
"15326","International Yoga Day - FREE Session! Friday, June 21, 2024, 8:00 - 8:45 am","Pilates/Yoga","Jenette Wilkinson ","","9","0","06/21/2024","INACTIVE","06/21/2024",
"15432","Community Dance Party - Friday, June 14, 2023 at 7:30 pm","Fundraising Events","","","67","0","06/14/2024","INACTIVE","06/14/2024",
"15009","Music From Salem Viola/Violin Seminar Concert - Sunday, June 9, 2024 at 4:00 pm","Music from Salem Performances","","","22","0","06/09/2024","INACTIVE","06/09/2024",
"15301","Year-End Dance Showcase 2024 - Saturday, June 8 at 6:00 pm","Dance Performances","","","0","0","06/08/2024","INACTIVE","06/08/2024",
"14951","Intermediate Irish Dance, Fridays, February 9 - June 7, 2024, 6:00 - 7:00 pm","Irish Step Dance","Rachel Sargood","","6","0","06/07/2024","INACTIVE","06/07/2024",
"14961","Advanced Irish Dance, Fridays, February 9 - June 7, 2024, 7:00 - 8:00 pm","Irish Step Dance","Rachel Sargood","","5","0","06/07/2024","INACTIVE","06/07/2024",
"14946","Advanced Beginner Irish Dance 2, Fridays, February 9 - June 7, 2024, 4:30 - 5:30 pm","Irish Step Dance","Rachel Sargood","","5","0","06/07/2024","INACTIVE","06/07/2024",
"14941","Advanced Beginner Irish Dance 1, Fridays, February 9 - June 7, 2024, 4:00 - 5:00 pm","Irish Step Dance","Rachel Sargood","","2","0","06/07/2024","INACTIVE","06/07/2024",
"14956","Adult Irish Dance, Fridays, February 9 - June 7, 2024, 5:30 - 6:30 pm","Irish Step Dance","Rachel Sargood","","3","0","06/07/2024","INACTIVE","06/07/2024",
"14866","Intro to Ballet (Ages 5 - 6) Thursdays, February 8 - June 6, 2024, 3:30 - 4:15 pm","Ballet","Lindsay Shaner","","9","0","06/06/2024","INACTIVE","06/06/2024",
"14876","Beginner Jazz (Ages 8 and up) Thursdays, February 15 - June 6, 2024, 5:30 - 6:30 pm","Dance Classes - Contemporary","Lauren Herrington","","13","0","06/06/2024","INACTIVE","06/06/2024",
"14936","Beginner Irish Step Dance, Thursdays, February 8 - June 6, 6:30 - 7:30 pm","Irish Step Dance","Isabella Knecht","","11","0","06/06/2024","INACTIVE","06/06/2024",
"14871","Ballet 1 (Ages 7 and up), Thursdays, February 8 - June 6, 2024, 4:15 - 5:15 pm","Ballet","Lindsay Shaner","","13","0","06/06/2024","INACTIVE","06/06/2024",
"14994","Voice Masterclass (Ages 11 - 18) Wednesdays, March 27 - June 5, 2024, 4:00 - 5:00 pm","Music Classes","Sarah Zweighaft","","2","0","06/05/2024","INACTIVE","06/05/2024",
"14856","Pre-Ballet (Ages 3 - 4) Wednesdays: February 7 - June 5, 2024, 3:30 - 4:15 pm","Ballet","Lindsay Shaner","","13","0","06/05/2024","INACTIVE","06/05/2024",
"14881","Continuing Jazz (Ages 8 and up) Wednesdays, February 14 - June 5, 2024, 5:30 - 6:30 pm","Dance Classes - Contemporary","Lauren Herrington","","6","0","06/05/2024","INACTIVE","06/05/2024",
"14861","Ballet 2 (Ages 7 and up) Wednesdays: February 7 - June 5, 2024, 4:15 - 5:15 pm","Ballet","Lindsay Shaner","","11","0","06/05/2024","INACTIVE","06/05/2024",
"14836","Adult Drawing with Darcy (Ages 15 and up) Wednesdays, February 7 - June 5, 2024, 6 - 7 pm","Visual Arts ","Darcy May","","21","0","06/05/2024","INACTIVE","06/05/2024",
"14906","Teen/Adult Hip Hop (Ages 13 and up) Tuesdays, February 6 - June 4, 2024, 5:30 - 6:30 pm","Hip Hop ","Sarah Wood ","","6","0","06/04/2024","INACTIVE","06/04/2024",
"14896","Little Hip Hop (Ages 5-7) Tuesdays, February 6 - June 4, 2024, 4:45 - 5:30 pm","Hip Hop ","Sarah Wood ","","11","0","06/04/2024","INACTIVE","06/04/2024",
"14851","Intro to Tap (Ages 5 and up) Tuesdays, March 12 - June 4, 2024, 4:00 - 4:45 pm","Tap Dance","Lindsay Shaner","","3","0","06/04/2024","INACTIVE","06/04/2024",
"14901","Hip Hop 1 (Ages 8 - 12) Tuesdays, February 6 - June 4, 2024, 3:45 - 4:45 pm","Hip Hop ","Sarah Wood ","","9","0","06/04/2024","INACTIVE","06/04/2024",
"14846","Continuing Drawing With Darcy (Ages 9 - 14) Tuesdays, February 6 - June 4, 2024, 6:30 - 7:30 pm","Visual Arts ","Darcy May","","8","0","06/04/2024","INACTIVE","06/04/2024",
"14841","Beginner Drawing With Darcy (Ages 9 - 14), Tuesdays, February 6 - June 4, 2024, 5:00 - 6:00pm","Visual Arts ","Darcy May","","5","0","06/04/2024","INACTIVE","06/04/2024",
"15004","Music From Salem Cello Seminar Concert - Sunday, June 2, 2024 at 4:00 pm","Music from Salem Performances","","","57","0","06/02/2024","INACTIVE","06/02/2024",
"15427","Durham County Poets - Canadian Blues Band - Saturday, June 1, 2024 at 7:00 pm","Music Performances","","","62","0","06/01/2024","INACTIVE","06/01/2024",
